price,soc,soc_mwh,grid_import_mwh,grid_export_mwh,charge_mwh,discharge_mwh,objective,revenue,cumulative_revenue,generation_mw,charge_btm_mwh,charge_grid_mwh,charge_surplus_mwh,generation_mwh,generation_revenue_uncurtailed,generation_curtailed_mwh,generation_revenue_curtailed,pv_net_export_mwh,total_export_mwh,bess_additional_export_mwh,profile_charge_mwh,profile_discharge_mwh
96.76,0.99999999995,99.999999995,0.0,0.0,47.4341649,0.0,-4768.999999746069,-4768.999999746069,768624.914795278,76.32776335,49.99999999733769,0.0,0.0,76.32776335,7280.142068323001,76.32776335,7280.142068323001,26.32776335266231,26.32776335266231,-49.99999999733769,47.4341649,0.0
100.99,1.0,100.0,0.0,-4.743420253124739e-09,0.0,-5.000003966415534e-09,-4.724920914137552e-07,-4.724920914137552e-07,768624.9147948055,59.52840257,0.0,0.0,0.0,59.52840257,5929.6241799977,59.52840257,5929.6241799977,59.52840257,59.52840256525658,-4.743419879105204e-09,0.0,0.0
122.33,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,0.0,768624.9147948055,40.6686313,0.0,0.0,0.0,40.6686313,4918.870955735,40.6686313,4918.870955735,40.6686313,40.6686313,0.0,0.0,0.0
143.61,0.4729537233052701,47.29537233052701,0.0,50.0,0.0,52.70462766947299,7111.500000000001,7111.500000000001,775736.4147948055,20.04909412,0.0,0.0,0.0,20.04909412,2851.5826566876003,20.04909412,2851.5826566876003,20.04909412,70.04909412,50.00000000000001,0.0,47.29537233
142.78,-0.0,-0.0,0.0,44.868329805051374,0.0,47.29537233052701,6344.381834434264,6344.381834434264,782080.7966292397,3.783011057,0.0,0.0,0.0,3.783011057,534.9177634598,3.783011057,534.9177634598,3.783011057,48.65134086205138,44.868329805051374,0.0,0.0
134.25,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,782080.7966292397,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.82,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,782080.7966292397,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.16,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,782080.7966292397,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.31,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,782080.7966292397,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,782080.7966292397,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.1,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,782080.7966292397,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.98,0.4743416490252569,47.43416490252569,50.0,0.0,47.43416490252569,0.0,-4637.5,-4637.5,777443.2966292397,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.9,0.9486832980505138,94.86832980505137,50.0,0.0,47.43416490252569,0.0,-4630.5,-4630.5,772812.7966292397,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.04,1.0,100.0,5.409255338945984,0.0,5.131670194948626,0.0,-518.0984763642464,-518.0984763642464,772294.6981528754,0.0,0.0,5.409255338945984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
127.0,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,772294.6981528754,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140.27,0.5270462766947299,52.70462766947299,0.0,44.868329805051374,0.0,47.29537233052701,6231.762326623585,6231.762326623585,778526.460479499,1.228299371,0.0,0.0,0.0,1.228299371,170.59849963819002,1.228299371,170.59849963819002,1.228299371,46.09662917605137,44.868329805051374,0.0,0.0
154.88,0.0,0.0,0.0,50.0,0.0,52.70462766947299,7675.0,7675.0,786201.460479499,13.13255889,0.0,0.0,0.0,13.13255889,2015.847789615,13.13255889,2015.847789615,13.13255889,63.13255889,50.0,0.0,52.70462767
120.68,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,786201.460479499,35.35199923,0.0,0.0,0.0,35.35199923,4217.493508139,35.35199923,4217.493508139,35.35199923,35.35199923,0.0,0.0,0.0
102.92,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,786201.460479499,57.87779579,0.0,0.0,0.0,57.87779579,5876.9113845166,57.87779579,5876.9113845166,57.87779579,57.87779579,0.0,0.0,0.0
90.51,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,786201.460479499,75.71393696,0.0,0.0,0.0,75.71393696,6748.3832012448,75.71393696,6748.3832012448,75.71393696,75.71393696,0.0,0.0,0.0
84.04,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,786201.460479499,88.3279035,0.0,0.0,0.0,88.3279035,7301.184503310002,88.3279035,7301.184503310002,88.3279035,88.3279035,0.0,0.0,0.0
76.47,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,786201.460479499,95.09786711,0.0,0.0,0.0,95.09786711,7140.8988412899,95.09786711,7140.8988412899,95.09786711,95.09786711,0.0,0.0,0.0
69.92,0.05131670194948626,5.131670194948626,0.0,0.0,5.131670194948626,0.0,-370.75036093135776,-370.75036093135776,785830.7101185676,94.44324805,5.409255338945984,0.0,4.443248049999994,94.44324805,6473.140221347,94.44324805,6473.140221347,89.03399271105401,89.03399271105401,-5.409255338945982,5.131670195,0.0
66.47,0.5256583509747431,52.56583509747431,0.0,0.0,47.43416490252569,0.0,-3254.5,-3254.5,782576.2101185676,91.31816859,50.0,0.0,1.318168589999999,91.31816859,5943.8995935231005,91.31816859,5943.8995935231005,41.31816859,41.31816859,-50.0,47.4341649,0.0
68.27,1.0,100.0,0.0,0.0,47.43416490252569,0.0,-3344.5,-3344.5,779231.7101185676,81.21802785,50.0,0.0,0.0,81.21802785,5432.6738828865,81.21802785,5432.6738828865,31.21802785,31.21802785,-50.0,47.4341649,0.0
79.16,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,0.0,779231.7101185676,65.35200178,0.0,0.0,0.0,65.35200178,5083.078698448399,65.35200178,5083.078698448399,65.35200178,65.35200178,0.0,0.0,0.0
84.91,0.528154174085433,52.8154174085433,0.0,44.76322543,0.0,47.184582591456696,3739.0722201678996,3739.0722201678996,782970.7823387354,45.23677457,0.0,0.0,0.0,45.23677457,3778.6277798321003,45.23677457,3778.6277798321003,45.23677457,90.0,44.76322543,0.0,0.0
84.25,0.528154174085433,52.8154174085433,0.0,0.0,0.0,0.0,0.0,0.0,782970.7823387354,22.77554109,0.0,0.0,0.0,22.77554109,1887.4090901283002,22.77554109,1887.4090901283002,22.77554109,22.77554109,0.0,0.0,0.0
104.47,0.0011078973907030587,0.11078973907030587,0.0,50.0,0.0,52.70462766947299,5154.5,5154.5,788125.2823387354,4.051505893,0.0,0.0,0.0,4.051505893,417.66974250937,4.051505893,417.66974250937,4.051505893,54.051505893,50.0,0.0,52.70462767
84.65,0.0,0.0,0.0,0.10510437505137363,-0.0,0.11078973907030586,8.752041310527883,8.752041310527883,788134.034380046,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.10510437505137363,0.10510437505137363,0.0,0.0
69.67,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,788134.034380046,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.62,0.4743416490252569,47.43416490252569,50.0,0.0,47.43416490252569,0.0,-3382.5,-3382.5,784751.534380046,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.67,0.4743416490252569,47.43416490252569,0.0,0.0,-0.0,0.0,0.0,0.0,784751.534380046,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60.05,0.4743416490252569,47.43416490252569,0.0,0.0,-0.0,0.0,0.0,0.0,784751.534380046,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.0,0.4743416490252569,47.43416490252569,0.0,0.0,-0.0,0.0,0.0,0.0,784751.534380046,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.58,0.9486832980505138,94.86832980505137,50.0,0.0,47.43416490252569,0.0,-3420.5,-3420.5,781331.034380046,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58.58,1.0,100.0,5.409255338945984,0.0,5.131670194948626,0.0,-375.67278328979853,-375.67278328979853,780955.3615967561,0.0,0.0,5.409255338945984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61.04,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,780955.3615967561,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.91,0.5270462766947299,52.70462766947299,0.0,44.868329805051374,-0.0,47.29537233052701,3613.246599200787,3613.246599200787,784568.6081959569,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,44.868329805051374,44.868329805051374,0.0,0.0
100.31,0.0,0.0,0.0,50.0,0.0,52.70462766947299,4946.5,4946.5,789515.1081959569,1.416629775,0.0,0.0,0.0,1.416629775,140.14718364075003,1.416629775,140.14718364075003,1.416629775,51.416629775,50.0,0.0,47.29537233
81.9,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,789515.1081959569,13.58317472,0.0,0.0,0.0,13.58317472,1093.7172284544001,13.58317472,1093.7172284544001,13.58317472,13.58317472,0.0,0.0,0.0
74.89,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,789515.1081959569,36.24350816,0.0,0.0,0.0,36.24350816,2664.2602848416,36.24350816,2664.2602848416,36.24350816,36.24350816,0.0,0.0,0.0
65.69,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,789515.1081959569,58.3226762,0.0,0.0,0.0,58.3226762,3750.7313064219998,58.3226762,3750.7313064219998,58.3226762,58.3226762,0.0,0.0,0.0
56.91,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,789515.1081959569,76.62710337,0.0,0.0,0.0,76.62710337,4255.103050136099,76.62710337,4255.103050136099,76.62710337,76.62710337,0.0,0.0,0.0
29.6,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,789515.1081959569,89.39749274,0.0,0.0,0.0,89.39749274,2522.7972451228,89.39749274,2522.7972451228,89.39749274,89.39749274,0.0,0.0,0.0
5.29,0.05131670194948626,5.131670194948626,0.0,0.0,5.131670194948626,0.0,-21.1501883752788,-21.1501883752788,789493.9580075816,96.6638691,5.409255338945984,0.0,5.409255338945984,96.6638691,377.955728181,96.6638691,377.955728181,91.25461376105402,91.25461376105402,-5.409255338945982,5.131670195,0.0
0.09,0.5256583509747431,52.56583509747431,0.0,0.0,47.43416490252569,0.0,64.5,64.5,789558.4580075816,97.83592913,50.0,0.0,7.835929129999997,97.83592913,-126.20834857769998,97.83592913,-126.20834857769998,47.83592913,47.83592913,-50.0,47.4341649,0.0
2.71,1.0,100.0,0.0,0.0,47.43416490252569,0.0,-66.5,-66.5,789491.9580075816,93.04264806,50.0,0.0,3.0426480600000048,93.04264806,123.74672191980001,93.04264806,123.74672191980001,43.042648060000005,43.042648060000005,-50.0,47.4341649,0.0
37.99,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,0.0,789491.9580075816,80.32044933,0.0,0.0,0.0,80.32044933,2940.5316499713,80.32044933,2940.5316499713,80.32044933,80.32044933,0.0,0.0,0.0
56.23,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,0.0,789491.9580075816,62.77736584,0.0,0.0,0.0,62.77736584,3443.3385163239996,62.77736584,3443.3385163239996,62.77736584,62.77736584,0.0,0.0,0.0
61.0,0.5246241269064832,52.462412690648314,0.0,45.09811511,0.0,47.53758730935168,2688.7496228582004,2688.7496228582004,792180.7076304399,44.90188489,0.0,0.0,0.0,44.90188489,2677.0503771418,44.90188489,2677.0503771418,44.90188489,90.0,45.09811511,0.0,0.0
61.0,-0.0,-0.0,0.0,49.77021469505137,0.0,52.462412690648314,2967.3002001189625,2967.3002001189625,795148.0078305588,23.38803805,0.0,0.0,0.0,23.38803805,1394.394828541,23.38803805,1394.394828541,23.38803805,73.15825274505137,49.77021469505137,0.0,0.0
59.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795148.0078305588,4.291863377,0.0,0.0,0.0,4.291863377,251.33151935712,4.291863377,251.33151935712,4.291863377,4.291863377,0.0,0.0,0.0
50.93,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,795148.0078305588,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.69,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,795148.0078305588,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.78,0.4743416490252569,47.43416490252569,50.0,0.0,47.43416490252569,0.0,-2343.5,-2343.5,792804.5078305588,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.48,0.4743416490252569,47.43416490252569,0.0,0.0,-0.0,0.0,0.0,0.0,792804.5078305588,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.94,0.4743416490252569,47.43416490252569,0.0,0.0,-0.0,0.0,0.0,0.0,792804.5078305588,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.17,0.9486832980505138,94.86832980505137,50.0,0.0,47.43416490252569,0.0,-2366.5,-2366.5,790438.0078305588,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.5,1.0,100.0,5.409255338945984,0.0,5.131670194948626,0.0,-257.64283179399723,-257.64283179399723,790180.3649987648,0.0,0.0,5.409255338945984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.91,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,790180.3649987648,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.89,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,790180.3649987648,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.2,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,790180.3649987648,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.04,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,790180.3649987648,1.577397948,0.0,0.0,0.0,1.577397948,105.14934721368002,1.577397948,105.14934721368002,1.577397948,1.577397948,0.0,0.0,0.0
70.08,0.4729537233052701,47.29537233052701,0.0,50.0,0.0,52.70462766947299,3435.0,3435.0,793615.3649987648,13.78394112,0.0,0.0,0.0,13.78394112,946.9567549440001,13.78394112,946.9567549440001,13.78394112,63.78394112,50.0,0.0,52.70462767
69.92,0.0,0.0,0.0,44.868329805051374,0.0,47.29537233052701,3075.2753248382214,3075.2753248382214,796690.6403236031,35.69945377,0.0,0.0,0.0,35.69945377,2446.8405613958003,35.69945377,2446.8405613958003,35.69945377,80.56778357505138,44.86832980505138,0.0,47.29537233
69.28,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,796690.6403236031,56.67279512,0.0,0.0,0.0,56.67279512,3848.0827886480006,56.67279512,3848.0827886480006,56.67279512,56.67279512,0.0,0.0,0.0
58.87,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,796690.6403236031,74.32080661,0.0,0.0,0.0,74.32080661,4272.7031720089,74.32080661,4272.7031720089,74.32080661,74.32080661,0.0,0.0,0.0
55.82,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,796690.6403236031,86.59489245,0.0,0.0,0.0,86.59489245,4714.225944978,86.59489245,4714.225944978,86.59489245,86.59489245,0.0,0.0,0.0
51.25,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,796690.6403236031,93.28071596,0.0,0.0,0.0,93.28071596,4651.9093049252,93.28071596,4651.9093049252,93.28071596,93.28071596,0.0,0.0,0.0
48.05,0.474341649,47.4341649,0.0,0.0,47.4341649,0.0,-2333.49999987575,-2333.49999987575,794357.1403237273,93.9560924,49.99999999733769,0.0,3.956092400000003,93.9560924,4384.9308323079995,93.9560924,4384.9308323079995,43.956092402662314,43.956092402662314,-49.99999999733769,47.4341649,0.0
48.08,0.948683298,94.8683298,0.0,0.0,47.4341649,0.0,-2334.99999987567,-2334.99999987567,792022.1403238516,88.99485596,49.99999999733769,0.0,0.0,88.99485596,4156.059773331999,88.99485596,4156.059773331999,38.99485596266231,38.99485596266231,-49.99999999733769,47.4341649,0.0
50.01,1.0,100.0,0.0,-4.743418387511463e-09,5.131670195,-5.000001999886472e-09,-263.0520873662491,-263.0520873662491,791759.0882364854,79.13474252,5.409255339000137,0.0,0.0,79.13474252,3848.3225287476,79.13474252,3848.3225287476,73.72548718099986,73.72548717625645,-5.409255343743553,5.131670195,0.0
58.94,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,791759.0882364854,64.00856066,0.0,0.0,0.0,64.00856066,3684.3327515896,64.00856066,3684.3327515896,64.00856066,64.00856066,0.0,0.0,0.0
61.58,0.5223914382902162,52.23914382902162,0.0,45.30992655,0.0,47.76085617097838,2727.65757831,2727.65757831,794486.7458147954,44.69007345,0.0,0.0,0.0,44.69007345,2690.34242169,44.69007345,2690.34242169,44.69007345,90.0,45.30992655,0.0,0.0
59.9,0.0,0.0,0.0,49.558403255051374,0.0,52.23914382902162,2900.1577584856063,2900.1577584856063,797386.903573281,22.9966859,0.0,0.0,0.0,22.9966859,1345.7660588679998,22.9966859,1345.7660588679998,22.9966859,72.55508915505138,49.558403255051374,0.0,0.0
56.23,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,797386.903573281,4.426757262,0.0,0.0,0.0,4.426757262,242.80763582069997,4.426757262,242.80763582069997,4.426757262,4.426757262,0.0,0.0,0.0
52.2,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,797386.903573281,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40.72,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,797386.903573281,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.6,0.4743416490252569,47.43416490252569,50.0,0.0,47.43416490252569,0.0,-2196.0,-2196.0,795190.903573281,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35.03,0.9486832980505138,94.86832980505137,50.0,0.0,47.43416490252569,0.0,-2316.0,-2316.0,792874.903573281,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38.97,1.0,100.0,5.409255338945984,0.0,5.131670194948626,0.0,-271.0577850345833,-271.0577850345833,792603.8457882465,0.0,0.0,5.409255338945984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.04,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,792603.8457882465,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.34,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,792603.8457882465,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50.69,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,792603.8457882465,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.1,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,792603.8457882465,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.36,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,792603.8457882465,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132.81,0.5270462766947299,52.70462766947299,0.0,44.868329805051374,0.0,47.29537233052701,5897.0445862779015,5897.0445862779015,798500.8903745244,1.765689209,0.0,0.0,0.0,1.765689209,232.06453273887,1.765689209,232.06453273887,1.765689209,46.634019014051376,44.868329805051374,0.0,47.29537233
134.5,0.0,0.0,0.0,50.0,0.0,52.70462766947299,6656.0,6656.0,805156.8903745244,14.54309147,0.0,0.0,0.0,14.54309147,1935.9763364864,14.54309147,1935.9763364864,14.54309147,64.54309147000001,50.00000000000001,0.0,52.70462767
106.25,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,805156.8903745244,36.99955723,-0.0,0.0,-0.0,36.99955723,3880.1435667101005,36.99955723,3880.1435667101005,36.99955723,36.99955723,0.0,0.0,0.0
87.84,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,805156.8903745244,58.54936203,0.0,0.0,0.0,58.54936203,5062.1778411138,58.54936203,5062.1778411138,58.54936203,58.54936203,0.0,0.0,0.0
69.67,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,805156.8903745244,75.87604225,0.0,0.0,0.0,75.87604225,5181.5749252525,75.87604225,5181.5749252525,75.87604225,75.87604225,0.0,0.0,0.0
36.11,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,805156.8903745244,87.91094939,0.0,0.0,0.0,87.91094939,3053.1472723147,87.91094939,3053.1472723147,87.91094939,87.91094939,0.0,0.0,0.0
0.09,0.4743416490252569,47.43416490252569,0.0,0.0,47.43416490252569,0.0,64.5,64.5,805221.3903745244,94.42020359,50.0,0.0,4.42020359,94.42020359,-121.80206263109999,94.42020359,-121.80206263109999,44.42020359,44.42020359,-50.0,47.4341649,0.0
0.05,0.9486832980505138,94.86832980505137,0.0,0.0,47.43416490252569,0.0,66.5,66.5,805287.8903745244,95.14048183,50.0,0.0,5.140481829999999,95.14048183,-126.53684083389999,95.14048183,-126.53684083389999,45.14048183,45.14048183,-50.0,47.4341649,0.0
10.01,1.0,100.0,0.0,-0.0,5.131670195,-0.0,-46.68187357557118,-46.68187357557118,805241.2085009489,90.21577925,5.409255339000137,0.0,0.2157792499999971,90.21577925,778.5621749274999,90.21577925,778.5621749274999,84.80652391099986,84.80652391099986,-5.40925533900014,5.131670195,0.0
53.85,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,0.0,805241.2085009489,80.18321525,0.0,0.0,0.0,80.18321525,4207.2133041675,80.18321525,4207.2133041675,80.18321525,80.18321525,0.0,0.0,0.0
67.01,1.0,100.0,0.0,-0.0,0.0,-0.0,0.0,0.0,805241.2085009489,65.07252149,0.0,0.0,0.0,65.07252149,4270.7095853887,65.07252149,4270.7095853887,65.07252149,65.07252149,0.0,0.0,0.0
120.05,1.0,100.0,0.0,0.0,-0.0,0.0,0.0,0.0,805241.2085009489,45.55174323,-0.0,0.0,-0.0,45.55174323,5405.6253691041,45.55174323,5405.6253691041,45.55174323,45.55174323,0.0,0.0,0.0
137.2,0.5270462766947299,52.70462766947299,0.0,44.868329805051374,0.0,47.29537233052701,6094.016554122077,6094.016554122077,811335.225055071,23.67917099,0.0,0.0,0.0,23.67917099,3216.1050038617996,23.67917099,3216.1050038617996,23.67917099,68.54750079505138,44.868329805051374,0.0,47.29537233
140.43,0.0,0.0,0.0,50.0,0.0,52.70462766947299,6952.5,6952.5,818287.725055071,4.736876458,0.0,0.0,0.0,4.736876458,658.6626714849001,4.736876458,658.6626714849001,4.736876458,54.736876458,50.0,0.0,52.70462767
96.1,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,818287.725055071,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.03,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,818287.725055071,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,818287.725055071,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.04,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,818287.725055071,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.19,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,818287.725055071,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.1,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,818287.725055071,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.95,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,818287.725055071,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.29,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,818287.725055071,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.99,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,818287.725055071,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.82,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,818287.725055071,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.58,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,818287.725055071,1.845931076,0.0,0.0,0.0,1.845931076,186.8082248912,1.845931076,186.8082248912,1.845931076,1.845931076,0.0,0.0,0.0
99.1,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,818287.725055071,14.17950846,0.0,0.0,0.0,14.17950846,1385.6215667111999,14.17950846,1385.6215667111999,14.17950846,14.17950846,0.0,0.0,0.0
86.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,818287.725055071,36.30414799,0.0,0.0,0.0,36.30414799,3072.0570029138,36.30414799,3072.0570029138,36.30414799,36.30414799,0.0,0.0,0.0
74.67,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,818287.725055071,57.35413853,0.0,0.0,0.0,57.35413853,4203.4848128637,57.35413853,4203.4848128637,57.35413853,57.35413853,0.0,0.0,0.0
45.06,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,818287.725055071,74.43815626,0.0,0.0,0.0,74.43815626,3251.4586654368,74.43815626,3251.4586654368,74.43815626,74.43815626,0.0,0.0,0.0
26.2,0.05131670194948626,5.131670194948626,0.0,4.8737671077459245e-11,5.131670195,5.1374016152294644e-11,-134.25771751277372,-134.25771751277372,818153.4673375582,86.64229882,5.409255339000137,0.0,0.0,86.64229882,2150.4618567124,86.64229882,2150.4618567124,81.23304348099985,81.2330434810486,-5.409255338951397,5.131670195,0.0
