price,soc,soc_mwh,grid_import_mwh,grid_export_mwh,charge_mwh,discharge_mwh,revenue,cumulative_revenue,generation_mw,charge_btm_mwh,charge_grid_mwh,charge_surplus_mwh,generation_mwh,generation_revenue_uncurtailed,generation_curtailed_mwh,generation_revenue_curtailed,pv_net_export_mwh,total_export_mwh
39.58,0.11114773519959818,11.114773519959819,0.0,0.0,-0.0,0.0,0.0,20965.83677336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
36.08,0.11114773519959818,11.114773519959819,0.0,0.0,-0.0,0.0,0.0,20965.83677336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.69,0.11224820782533679,11.224820782533678,0.0,0.0,0.1100472625738596,0.0,-4.02404,20961.81273336833,0.116,0.116,0.0,0.0,0.116,4.02404,0.116,4.02404,0.0,0.0
32.83,0.12545387933419994,12.545387933419994,0.0,0.0,1.3205671508863153,0.0,-45.69936,20916.11337336833,1.3920000000000001,1.3920000000000001,0.0,0.0,1.3920000000000001,45.69936,1.3920000000000001,45.69936,0.0,0.0
31.28,0.14416191397175607,14.416191397175607,0.0,0.0,1.8708034637556132,0.0,-61.684160000000006,20854.42921336833,1.9720000000000002,1.9720000000000002,0.0,0.0,1.9720000000000002,61.684160000000006,1.9720000000000002,61.684160000000006,0.0,0.0
28.6,0.16397042123505082,16.39704212350508,0.0,0.0,1.9808507263294723,0.0,-59.71679999999999,20794.712413368332,2.0879999999999996,2.0879999999999996,0.0,0.0,2.0879999999999996,59.71679999999999,2.0879999999999996,59.71679999999999,0.0,0.0
25.61,0.17057325698948236,17.057325698948237,0.0,0.0,0.6602835754431576,0.0,-17.82456,20776.88785336833,0.6960000000000001,0.6960000000000001,0.0,0.0,0.6960000000000001,17.82456,0.6960000000000001,17.82456,0.0,0.0
26.32,0.17057325698948236,17.057325698948237,0.0,0.0,-0.0,0.0,0.0,20776.88785336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
26.87,0.17057325698948236,17.057325698948237,0.0,0.0,-0.0,0.0,0.0,20776.88785336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.66,0.17057325698948236,17.057325698948237,0.0,0.0,-0.0,0.0,0.0,20776.88785336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.58,0.17057325698948236,17.057325698948237,0.0,0.0,-0.0,0.0,0.0,20776.88785336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
28.01,0.17057325698948236,17.057325698948237,0.0,0.0,-0.0,0.0,0.0,20776.88785336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
24.86,0.17057325698948236,17.057325698948237,0.0,0.0,-0.0,0.0,0.0,20776.88785336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.82,0.17057325698948236,17.057325698948237,0.0,0.0,-0.0,0.0,0.0,20776.88785336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.42,0.17057325698948236,17.057325698948237,0.0,0.0,-0.0,0.0,0.0,20776.88785336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.11,0.17057325698948236,17.057325698948237,0.0,0.0,-0.0,0.0,0.0,20776.88785336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.6,0.17057325698948236,17.057325698948237,0.0,0.0,-0.0,0.0,0.0,20776.88785336833,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
