price,soc,soc_mwh,grid_import_mwh,grid_export_mwh,charge_mwh,discharge_mwh,revenue,cumulative_revenue,generation_mw,charge_btm_mwh,charge_grid_mwh,charge_surplus_mwh,generation_mwh,generation_revenue_uncurtailed,generation_curtailed_mwh,generation_revenue_curtailed,pv_net_export_mwh,total_export_mwh
119.96,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,232.43061610733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
128.39,1.0,2.0,0.0,0.0,0.0,0.0,0.0,232.43061610733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.75,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,232.43061610733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
130.34,1.0,2.0,0.0,0.0,0.0,0.0,0.0,232.43061610733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128.29,1.0,2.0,0.0,0.0,0.0,0.0,0.0,232.43061610733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
130.03,1.0,2.0,0.0,0.0,0.0,0.0,0.0,232.43061610733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.85,1.0,2.0,0.0,0.0,0.0,0.0,0.0,232.43061610733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136.4,1.0,2.0,0.0,0.0,0.0,0.0,0.0,232.43061610733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138.72,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,232.43061610733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
142.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,232.43061610733446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151.24,0.4729537233052701,0.9459074466105402,0.0,1.0,0.0,1.0540925533894598,149.86,382.2906161073345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
143.85,-0.0,-0.0,0.0,0.8973665961010275,0.0,0.9459074466105402,127.84781894651337,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973665961010275
137.96,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129.49,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122.83,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.49,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.84,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.33,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,510.13843505384784,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.61,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.87,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
89.38,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,510.13843505384784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
