price,soc,soc_mwh,grid_import_mwh,grid_export_mwh,charge_mwh,discharge_mwh,objective,revenue,cumulative_revenue,generation_mw,charge_btm_mwh,charge_grid_mwh,charge_surplus_mwh,generation_mwh,generation_revenue_uncurtailed,generation_curtailed_mwh,generation_revenue_curtailed,pv_net_export_mwh,total_export_mwh
133.3,-0.0,-0.0,-0.0,0.8973665961010275,0.0,0.9459074466105402,118.38060135764756,118.38060135764756,35615.67335970551,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973665961010275
117.03,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,35615.67335970551,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.07,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,35615.67335970551,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.46,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,35615.67335970551,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.98,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,35615.67335970551,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.38,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,35615.67335970551,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.01,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,35615.67335970551,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.33,0.009486832980505138,0.018973665961010275,0.0,0.0,0.018973665961010275,0.0,-1.7189999999999999,-1.7189999999999999,35613.954359705516,0.02,0.02,0.0,0.0,0.02,1.719,0.02,1.719,0.0,0.0
96.7,0.06285026849584653,0.12570053699169306,0.0,0.0,0.10672687103068279,0.0,-10.723499999999998,-10.723499999999998,35603.230859705516,0.11249999999999999,0.11249999999999999,0.0,0.0,0.11249999999999999,10.7235,0.11249999999999999,10.7235,0.0,0.0
111.29,0.0,0.0,0.0,0.11924999999999998,0.0,0.12570053699169306,13.106767499999998,13.106767499999998,35616.33762720552,0.21749999999999997,0.0,0.0,0.0,0.21749999999999997,23.905424999999997,0.21749999999999997,23.905424999999997,0.21749999999999997,0.33674999999999994
100.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,35616.33762720552,0.3275,0.0,0.0,0.0,0.3275,32.29805,0.3275,32.29805,0.3275,0.3275
81.93,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,35616.33762720552,0.395,0.0,0.0,0.0,0.395,31.817250000000005,0.395,31.817250000000005,0.395,0.395
54.19,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,35616.33762720552,0.42999999999999994,0.0,0.0,0.0,0.42999999999999994,22.708299999999994,0.42999999999999994,22.708299999999994,0.42999999999999994,0.42999999999999994
6.69,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,35616.33762720552,0.45999999999999996,-0.0,0.0,-0.0,0.45999999999999996,2.4426,0.45999999999999996,2.4426,0.45999999999999996,0.45999999999999996
-0.05,0.0,0.0,0.0,0.46574999999999994,0.49094360674114085,0.49094360674114085,0.07400249999999997,0.07400249999999997,35616.411629705515,0.5175,0.5175,0.0,0.0,0.5175,-0.7400249999999999,0.0,0.0,0.0,0.46574999999999994
-1.56,0.3521986744012532,0.7043973488025064,0.0,0.0,0.7043973488025064,0.0,2.18295,2.18295,35618.59457970552,0.7424999999999999,0.7424999999999999,0.0,0.0,0.7424999999999999,-2.18295,0.0,0.0,0.0,0.0
-1.37,0.8265403234265101,1.6530806468530201,0.0,0.0,0.9486832980505138,0.0,2.75,2.75,35621.34457970552,1.2325,1.0,0.0,0.0,1.2325,-3.389375,0.0,0.0,0.0,0.0
-0.61,1.0,2.0,0.0,0.5708834038989722,0.9486832980505138,0.6017639449035339,0.8539420262410453,0.8539420262410453,35622.198521731756,1.1949999999999998,1.0,0.0,0.0,1.1949999999999998,-2.3780499999999996,0.0,0.0,0.0,0.5708834038989722
2.39,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,35622.198521731756,0.7025000000000001,0.0,0.0,0.0,0.7025000000000001,0.7095250000000003,0.7025000000000001,0.7095250000000003,0.7025000000000001,0.7025000000000001
39.92,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,35622.198521731756,0.3075,0.0,0.0,0.0,0.3075,11.851049999999999,0.3075,11.851049999999999,0.3075,0.3075
74.57,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,35622.198521731756,0.17250000000000001,0.0,0.0,0.0,0.17250000000000001,12.625275,0.17250000000000001,12.625275,0.17250000000000001,0.17250000000000001
90.82,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,35622.198521731756,0.1,0.0,0.0,0.0,0.1,8.944,0.1,8.944,0.1,0.1
91.53,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,35622.198521731756,0.02,0.0,0.0,0.0,0.02,1.8030000000000002,0.02,1.8030000000000002,0.02,0.02
96.76,0.5270462766947299,1.0540925533894598,-0.0,0.8973665961010275,0.0,0.9459074466105402,85.590825936116,85.590825936116,35707.78934766787,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973665961010275
107.83,-0.0,-0.0,-0.0,1.0,0.0,1.0540925533894598,106.45,106.45,35814.23934766787,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
92.24,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,35814.23934766787,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57.13,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,35814.23934766787,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
44.2,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,35814.23934766787,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.04,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,35814.23934766787,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.06,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,35814.23934766787,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,35814.23934766787,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.7,0.011858541225631423,0.023717082451262847,0.0,0.0,0.023717082451262847,0.0,-0.183,-0.183,35814.05634766787,0.025,0.025,0.0,0.0,0.025,0.183,0.025,0.183,0.0,0.0
11.9,0.048620019025088834,0.09724003805017767,0.0,0.0,0.07352295559891482,0.0,-0.8153,-0.8153,35813.24104766787,0.0775,0.0775,0.0,0.0,0.0775,0.8152999999999999,0.0775,0.8152999999999999,0.0,0.0
25.16,0.0,0.0,0.0,0.09225,0.0,0.09724003805017767,2.1937049999999996,2.1937049999999996,35815.43475266787,0.34500000000000003,0.0,0.0,0.0,0.34500000000000003,8.2041,0.34500000000000003,8.2041,0.34500000000000003,0.43725
17.86,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,35815.43475266787,0.7975,0.0,0.0,0.0,0.7975,13.1428,0.7975,13.1428,0.7975,0.7975
3.34,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,35815.43475266787,1.2125,0.0,0.0,0.0,1.2125,2.3764999999999996,1.2125,2.3764999999999996,1.2125,1.2125
0.66,0.0,0.0,0.0,0.4624999999999999,0.48751780594262506,0.48751780594262506,0.03699999999999992,0.03699999999999992,35815.471752667865,1.5375,0.5138888888888888,0.0,0.0,1.5375,-1.1069999999999998,0.0,0.0,0.0,0.4624999999999999
0.55,0.0,0.0,0.0,0.2350000000000001,0.24771175004652315,0.24771175004652315,0.021672222222222315,0.021672222222222315,35815.49342489009,1.765,0.26111111111111124,0.0,0.0,1.765,-1.4649499999999998,0.0,0.0,0.0,0.2350000000000001
-0.08,0.0,0.0,0.0,0.10749999999999993,0.11331494948936686,0.11331494948936685,0.017438888888888865,0.017438888888888865,35815.51086377898,1.8925,0.11944444444444438,0.0,0.0,1.8925,-2.7630500000000002,0.0,0.0,0.0,0.10749999999999993
-0.54,0.0,0.0,0.0,0.0774999999999999,0.08169217288768303,0.08169217288768303,0.016533333333333344,0.016533333333333344,35815.52739711232,1.9225,0.08611111111111101,0.0,0.0,1.9225,-3.6912000000000003,0.0,0.0,0.0,0.0774999999999999
-1.49,0.4743416490252569,0.9486832980505138,0.0,0.0,0.9486832980505138,0.0,2.87,2.87,35818.39739711232,1.8575,1.0,0.0,0.0,1.8575,-5.331025,0.0,0.0,0.0,0.0
-0.9,0.5256583509747431,1.0513167019494862,0.0,0.2974999999999999,0.41622593853233664,0.3135925346333642,0.3220287101226035,0.3220287101226035,35818.71942582244,1.7025000000000001,0.43874066233447506,0.0,0.0,1.7025000000000001,-3.8817,0.0,0.0,0.0,0.2974999999999999
-2.0,1.0,2.0,0.0,0.0,0.9486832980505138,0.0,3.38,3.38,35822.09942582244,1.45,1.0,0.0,0.0,1.45,-4.901,0.0,0.0,0.0,0.0
0.0,1.0,2.0,0.0,0.895,0.9434128352835666,0.9434128352835666,0.13723333333333354,0.13723333333333354,35822.23665915577,1.105,0.9944444444444446,0.0,0.0,1.105,-1.5249,0.0,0.0,0.0,0.895
28.0,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,35822.23665915577,0.6900000000000001,0.0,0.0,0.0,0.6900000000000001,18.367800000000003,0.6900000000000001,18.367800000000003,0.6900000000000001,0.6900000000000001
51.29,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,35822.23665915577,0.27,0.0,0.0,0.0,0.27,13.4757,0.27,13.4757,0.27,0.27
79.48,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,35822.23665915577,0.075,0.0,0.0,0.0,0.075,5.857500000000001,0.075,5.857500000000001,0.075,0.075
105.36,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,35822.23665915577,0.005,0.0,0.0,0.0,0.005,0.5199,0.005,0.5199,0.005,0.005
112.27,0.4729537233052701,0.9459074466105402,-0.0,1.0,0.0,1.0540925533894598,110.89,110.89,35933.12665915577,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
107.23,-0.0,-0.0,-0.0,0.8973665961010275,0.0,0.9459074466105402,94.98625419729376,94.98625419729376,36028.11291335306,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8973665961010275
80.03,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36028.11291335306,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36028.11291335306,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.92,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36028.11291335306,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.13,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36028.11291335306,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.49,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36028.11291335306,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.67,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36028.11291335306,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.46,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36028.11291335306,0.085,0.0,0.0,0.0,0.085,6.5518,0.085,6.5518,0.085,0.085
77.57,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36028.11291335306,0.21999999999999997,0.0,0.0,0.0,0.21999999999999997,16.761799999999997,0.21999999999999997,16.761799999999997,0.21999999999999997,0.21999999999999997
70.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36028.11291335306,0.3125,0.0,0.0,0.0,0.3125,21.621875,0.3125,21.621875,0.3125,0.3125
38.81,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36028.11291335306,0.45999999999999996,-0.0,0.0,-0.0,0.45999999999999996,17.217799999999997,0.45999999999999996,17.217799999999997,0.45999999999999996,0.45999999999999996
19.21,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,36028.11291335306,0.7324999999999999,-0.0,0.0,-0.0,0.7324999999999999,13.060475,0.7324999999999999,13.060475,0.7324999999999999,0.7324999999999999
13.19,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36028.11291335306,1.0725,-0.0,0.0,-0.0,1.0725,12.666224999999999,1.0725,12.666224999999999,1.0725,1.0725
10.26,0.4743416490252569,0.9486832980505138,0.0,0.0,0.9486832980505138,0.0,-8.879999999999999,-8.879999999999999,36019.232913353066,1.6800000000000002,1.0,0.0,0.0,1.6800000000000002,14.9184,1.6800000000000002,14.9184,0.6800000000000002,0.6800000000000002
5.85,0.9486832980505138,1.8973665961010275,0.0,0.0,0.9486832980505138,0.0,-4.47,-4.47,36014.762913353065,1.8725,1.0,0.0,0.0,1.8725,8.370075,1.8725,8.370075,0.8725,0.8725
11.2,1.0,2.0,0.0,0.0,0.10263340389897246,0.0,-1.0623777485689907,-1.0623777485689907,36013.7005356045,1.8025,0.10818510677891963,0.0,0.0,1.8025,17.70055,1.8025,17.70055,1.6943148932210803,1.6943148932210803
50.57,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36013.7005356045,1.6125,0.0,0.0,0.0,1.6125,79.318875,1.6125,79.318875,1.6125,1.6125
70.77,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36013.7005356045,1.3175000000000001,0.0,0.0,0.0,1.3175000000000001,91.42132500000001,1.3175000000000001,91.42132500000001,1.3175000000000001,1.3175000000000001
100.29,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36013.7005356045,0.8799999999999999,0.0,0.0,0.0,0.8799999999999999,87.0408,0.8799999999999999,87.0408,0.8799999999999999,0.8799999999999999
107.37,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36013.7005356045,0.5375,0.0,0.0,0.0,0.5375,56.969625,0.5375,56.969625,0.5375,0.5375
112.16,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36013.7005356045,0.2675,0.0,0.0,0.0,0.2675,29.633650000000003,0.2675,29.633650000000003,0.2675,0.2675
120.32,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,36013.7005356045,0.10500000000000001,0.0,0.0,0.0,0.10500000000000001,12.488700000000001,0.10500000000000001,12.488700000000001,0.10500000000000001,0.10500000000000001
125.04,0.9857697505292423,1.9715395010584846,0.0,0.026999999999999955,0.0,0.028460498941515366,3.338819999999995,3.338819999999995,36017.039355604495,0.005,0.0,0.0,0.0,0.005,0.6183000000000001,0.005,0.6183000000000001,0.005,0.03199999999999995
122.21,0.9857697505292423,1.9715395010584846,-0.0,0.0,0.0,0.0,0.0,0.0,36017.039355604495,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.78,0.9857697505292423,1.9715395010584846,-0.0,0.0,0.0,0.0,0.0,0.0,36017.039355604495,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.84,0.9857697505292423,1.9715395010584846,-0.0,0.0,0.0,0.0,0.0,0.0,36017.039355604495,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.42,0.9857697505292423,1.9715395010584846,-0.0,0.0,0.0,0.0,0.0,0.0,36017.039355604495,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.92,0.9857697505292423,1.9715395010584846,-0.0,0.0,0.0,0.0,0.0,0.0,36017.039355604495,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.12,0.9857697505292423,1.9715395010584846,0.0,0.0,-0.0,0.0,0.0,0.0,36017.039355604495,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,0.9857697505292423,1.9715395010584846,-0.0,0.0,0.0,0.0,0.0,0.0,36017.039355604495,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.9,1.0,2.0,0.0,0.0,0.02846049894151541,0.0,-2.9856000000000003,-2.9856000000000003,36014.053755604495,0.03,0.03,0.0,0.0,0.03,2.9856000000000003,0.03,2.9856000000000003,0.0,0.0
125.12,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,36014.053755604495,0.1225,0.0,0.0,0.0,0.1225,15.158150000000001,0.1225,15.158150000000001,0.1225,0.1225
131.01,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36014.053755604495,0.3575,0.0,0.0,0.0,0.3575,46.342724999999994,0.3575,46.342724999999994,0.3575,0.3575
146.64,0.4729537233052701,0.9459074466105402,0.0,1.0,0.0,1.0540925533894598,145.26,145.26,36159.3137556045,0.73,0.0,0.0,0.0,0.73,106.03979999999999,0.73,106.03979999999999,0.73,1.73
131.99,0.0,0.0,0.0,0.8973665961010275,0.0,0.9459074466105402,117.20505111675521,117.20505111675521,36276.51880672125,1.0174999999999998,0.0,0.0,0.0,1.0174999999999998,132.89567499999998,1.0174999999999998,132.89567499999998,1.0174999999999998,1.9148665961010274
108.64,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36276.51880672125,1.1875,-0.0,0.0,-0.0,1.1875,127.37125,1.1875,127.37125,1.1875,1.1875
92.37,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36276.51880672125,1.2125,-0.0,0.0,-0.0,1.2125,110.32537500000001,1.2125,110.32537500000001,1.2125,1.2125
78.72,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36276.51880672125,1.025,0.0,0.0,0.0,1.025,79.2735,1.025,79.2735,1.025,1.025
61.07,0.22563725796626816,0.4512745159325363,0.0,0.0,0.4512745159325363,0.0,-28.393644023633716,-28.393644023633716,36248.125162697615,0.7975,0.4756851067789197,0.0,0.0,0.7975,47.602774999999994,0.7975,47.602774999999994,0.3218148932210803,0.3218148932210803
52.61,0.5043129767686065,1.008625953537213,0.0,0.0,0.5573514376046768,0.0,-30.097624999999997,-30.097624999999997,36218.02753769761,0.5874999999999999,0.5874999999999999,0.0,0.0,0.5874999999999999,30.097624999999994,0.5874999999999999,30.097624999999994,0.0,0.0
50.67,0.7260676976879141,1.4521353953758283,0.0,0.0,0.44350944183861524,0.0,-23.043075,-23.043075,36194.98446269761,0.4675,0.4675,0.0,0.0,0.4675,23.043075,0.4675,23.043075,0.0,0.0
45.95,0.8944589830918803,1.7889179661837606,0.0,0.0,0.3367825708079324,0.0,-15.822349999999998,-15.822349999999998,36179.16211269761,0.355,0.355,0.0,0.0,0.355,15.82235,0.355,15.82235,0.0,0.0
60.31,1.0,2.0,0.0,0.0,0.2110820338162393,0.0,-13.111925,-13.111925,36166.05018769761,0.22249999999999998,0.22249999999999998,0.0,0.0,0.22249999999999998,13.111924999999998,0.22249999999999998,13.111924999999998,0.0,0.0
77.98,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36166.05018769761,0.155,0.0,0.0,0.0,0.155,11.873000000000001,0.155,11.873000000000001,0.155,0.155
92.27,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36166.05018769761,0.10250000000000001,0.0,0.0,0.0,0.10250000000000001,9.316225000000001,0.10250000000000001,9.316225000000001,0.10250000000000001,0.10250000000000001
97.28,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36166.05018769761,0.057499999999999996,0.0,0.0,0.0,0.057499999999999996,5.51425,0.057499999999999996,5.51425,0.057499999999999996,0.057499999999999996
109.92,1.0,2.0,-0.0,0.0,0.0,0.0,0.0,0.0,36166.05018769761,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.09,0.9905131670194949,1.9810263340389898,-0.0,0.017999999999999967,0.0,0.01897366596101024,1.9567799999999964,1.9567799999999964,36168.00696769761,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017999999999999967
87.3,0.9905131670194949,1.9810263340389898,-0.0,0.0,0.0,0.0,0.0,0.0,36168.00696769761,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.83,0.9905131670194949,1.9810263340389898,-0.0,0.0,0.0,0.0,0.0,0.0,36168.00696769761,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.9,0.9905131670194949,1.9810263340389898,-0.0,0.0,0.0,0.0,0.0,0.0,36168.00696769761,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.49,0.9905131670194949,1.9810263340389898,0.0,0.0,-0.0,0.0,0.0,0.0,36168.00696769761,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.78,0.9905131670194949,1.9810263340389898,0.0,0.0,-0.0,0.0,0.0,0.0,36168.00696769761,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.37,0.9905131670194949,1.9810263340389898,0.0,0.0,-0.0,0.0,0.0,0.0,36168.00696769761,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.14,1.0,2.0,0.0,0.0,0.018973665961010275,0.0,-1.7952,-1.7952,36166.21176769761,0.02,0.02,0.0,0.0,0.02,1.7952000000000001,0.02,1.7952000000000001,0.0,0.0
107.99,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,36166.21176769761,0.1225,0.0,0.0,0.0,0.1225,13.059725,0.1225,13.059725,0.1225,0.1225
118.65,0.4729537233052701,0.9459074466105402,0.0,1.0,0.0,1.0540925533894598,117.27000000000001,117.27000000000001,36283.48176769761,0.335,0.0,0.0,0.0,0.335,39.285450000000004,0.335,39.285450000000004,0.335,1.335
117.76,0.0,0.0,0.0,0.8973665961010275,0.0,0.9459074466105402,104.43552445423758,104.43552445423758,36387.91729215185,0.6925000000000001,0.0,0.0,0.0,0.6925000000000001,80.59315000000002,0.6925000000000001,80.59315000000002,0.6925000000000001,1.5898665961010277
94.06,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36387.91729215185,1.035,-0.0,0.0,-0.0,1.035,95.9238,1.035,95.9238,1.035,1.035
81.78,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36387.91729215185,1.335,-0.0,0.0,-0.0,1.335,107.334,1.335,107.334,1.335,1.335
78.44,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36387.91729215185,1.5125,0.0,0.0,0.0,1.5125,116.55325,1.5125,116.55325,1.5125,1.5125
60.15,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,36387.91729215185,1.5125,0.0,0.0,0.0,1.5125,88.889625,1.5125,88.889625,1.5125,1.5125
54.72,0.05131670194948623,0.10263340389897246,0.0,0.0,0.10263340389897246,0.0,-5.770593595587573,-5.770593595587573,36382.14669855626,1.4074999999999998,0.10818510677891963,0.0,0.0,1.4074999999999998,75.07604999999998,1.4074999999999998,75.07604999999998,1.29931489322108,1.29931489322108
53.04,0.5256583509747431,1.0513167019494862,0.0,0.0,0.9486832980505138,0.0,-51.66,-51.66,36330.486698556255,1.3025,1.0,0.0,0.0,1.3025,67.28715,1.3025,67.28715,0.3025,0.3025
54.65,1.0,2.0,0.0,0.0,0.9486832980505138,0.0,-53.269999999999996,-53.269999999999996,36277.21669855626,1.2075,1.0,0.0,0.0,1.2075,64.32352499999999,1.2075,64.32352499999999,0.20750000000000002,0.20750000000000002
65.2,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36277.21669855626,1.06,0.0,0.0,0.0,1.06,67.64920000000001,1.06,67.64920000000001,1.06,1.06
79.98,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36277.21669855626,0.8475,0.0,0.0,0.0,0.8475,66.61350000000002,0.8475,66.61350000000002,0.8475,0.8475
83.92,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36277.21669855626,0.545,0.0,0.0,0.0,0.545,44.984300000000005,0.545,44.984300000000005,0.545,0.545
102.1,1.0,2.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36277.21669855626,0.2475,0.0,0.0,0.0,0.2475,24.9282,0.2475,24.9282,0.2475,0.2475
122.77,0.5270462766947299,1.0540925533894598,0.0,0.8973665961010275,0.0,0.9459074466105402,108.93133110070373,108.93133110070373,36386.148029656964,0.0925,0.0,0.0,0.0,0.0925,11.228575,0.0925,11.228575,0.0925,0.9898665961010276
123.34,-0.0,-0.0,-0.0,1.0,0.0,1.0540925533894598,121.96000000000001,121.96000000000001,36508.10802965696,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
116.65,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,36508.10802965696,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.95,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,36508.10802965696,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.15,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36508.10802965696,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.85,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36508.10802965696,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.86,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36508.10802965696,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.65,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36508.10802965696,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.1,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36508.10802965696,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.15,0.01067268710306828,0.02134537420613656,0.0,0.0,0.02134537420613656,0.0,-2.132325,-2.132325,36505.975704656965,0.0225,0.0225,0.0,0.0,0.0225,2.1323250000000002,0.0225,2.1323250000000002,0.0,0.0
113.66,0.01067268710306828,0.02134537420613656,0.0,0.0,0.0,0.0,0.0,0.0,36505.975704656965,0.10250000000000001,0.0,0.0,0.0,0.10250000000000001,11.508700000000001,0.10250000000000001,11.508700000000001,0.10250000000000001,0.10250000000000001
116.46,0.0,0.0,0.0,0.020249999999999997,0.0,0.02134537420613656,2.33037,2.33037,36508.30607465697,0.3225,0.0,0.0,0.0,0.3225,37.1133,0.3225,37.1133,0.3225,0.34275
113.59,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,36508.30607465697,0.6425000000000001,0.0,0.0,0.0,0.6425000000000001,72.09492500000002,0.6425000000000001,72.09492500000002,0.6425000000000001,0.6425000000000001
95.66,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,36508.30607465697,1.115,-0.0,0.0,-0.0,1.115,105.1222,1.115,105.1222,1.115,1.115
